year,lgID,tmID,oppID,W,L,T,OTL
2010,NHL,AND,BOS,1,0,,0
2010,NHL,AND,BUF,0,1,,0
2010,NHL,AND,CAL,4,0,,0
2010,NHL,AND,CAR,0,1,,0
2010,NHL,AND,CBS,2,2,,0
2010,NHL,AND,CHI,2,1,,1
2010,NHL,AND,COL,4,0,,0
2010,NHL,AND,DAL,4,2,,0
2010,NHL,AND,DET,1,3,,0
2010,NHL,AND,EDM,3,1,,0
2010,NHL,AND,FLO,1,0,,0
2010,NHL,AND,LAK,4,2,,0
2010,NHL,AND,MIN,1,1,,2
2010,NHL,AND,MTL,1,0,,0
2010,NHL,AND,NAS,1,3,,0
2010,NHL,AND,NJD,0,1,,0
2010,NHL,AND,NYI,1,1,,0
2010,NHL,AND,NYR,1,0,,0
2010,NHL,AND,OTT,1,0,,0
2010,NHL,AND,PHI,2,0,,0
2010,NHL,AND,PHO,3,3,,0
2010,NHL,AND,PIT,1,0,,0
2010,NHL,AND,SJS,3,3,,0
2010,NHL,AND,STL,2,2,,0
2010,NHL,AND,TBL,1,0,,0
2010,NHL,AND,TOR,0,1,,0
2010,NHL,AND,VAN,2,1,,1
2010,NHL,AND,WAS,1,1,,0
2010,NHL,ATL,AND,1,0,,0
2010,NHL,ATL,BOS,2,2,,0
2010,NHL,ATL,BUF,1,3,,0
2010,NHL,ATL,CAL,0,1,,0
2010,NHL,ATL,CAR,1,2,,3
2010,NHL,ATL,CBS,0,1,,0
2010,NHL,ATL,CHI,0,0,,1
2010,NHL,ATL,COL,1,1,,0
2010,NHL,ATL,DAL,0,1,,0
2010,NHL,ATL,DET,1,0,,0
2010,NHL,ATL,EDM,0,1,,0
2010,NHL,ATL,FLO,4,1,,1
2010,NHL,ATL,LAK,0,1,,0
2010,NHL,ATL,MIN,1,0,,0
2010,NHL,ATL,MTL,2,2,,0
2010,NHL,ATL,NAS,1,1,,0
2010,NHL,ATL,NJD,1,2,,1
2010,NHL,ATL,NYI,3,1,,0
2010,NHL,ATL,NYR,3,0,,1
2010,NHL,ATL,OTT,2,2,,0
2010,NHL,ATL,PHI,3,1,,0
2010,NHL,ATL,PHO,0,1,,0
2010,NHL,ATL,PIT,0,4,,0
2010,NHL,ATL,SJS,1,0,,0
2010,NHL,ATL,STL,0,1,,1
2010,NHL,ATL,TBL,0,3,,3
2010,NHL,ATL,TOR,2,2,,0
2010,NHL,ATL,VAN,0,1,,0
2010,NHL,ATL,WAS,4,1,,1
2010,NHL,BOS,AND,0,1,,0
2010,NHL,BOS,ATL,2,1,,1
2010,NHL,BOS,BUF,2,2,,2
2010,NHL,BOS,CAL,1,0,,0
2010,NHL,BOS,CAR,3,1,,0
2010,NHL,BOS,CBS,1,0,,0
2010,NHL,BOS,CHI,1,0,,0
2010,NHL,BOS,COL,1,0,,0
2010,NHL,BOS,DAL,1,0,,0
2010,NHL,BOS,DET,0,2,,0
2010,NHL,BOS,EDM,1,0,,0
2010,NHL,BOS,FLO,4,0,,0
2010,NHL,BOS,LAK,0,1,,1
2010,NHL,BOS,MIN,0,1,,0
2010,NHL,BOS,MTL,2,3,,1
2010,NHL,BOS,NAS,0,0,,1
2010,NHL,BOS,NJD,3,1,,0
2010,NHL,BOS,NYI,3,1,,0
2010,NHL,BOS,NYR,1,3,,0
2010,NHL,BOS,OTT,5,1,,0
2010,NHL,BOS,PHI,3,0,,1
2010,NHL,BOS,PHO,1,1,,0
2010,NHL,BOS,PIT,2,1,,1
2010,NHL,BOS,SJS,0,1,,0
2010,NHL,BOS,STL,0,0,,1
2010,NHL,BOS,TBL,3,1,,0
2010,NHL,BOS,TOR,2,2,,2
2010,NHL,BOS,VAN,1,0,,0
2010,NHL,BOS,WAS,3,1,,0
2010,NHL,BUF,AND,1,0,,0
2010,NHL,BUF,ATL,3,0,,1
2010,NHL,BUF,BOS,4,1,,1
2010,NHL,BUF,CAL,0,1,,0
2010,NHL,BUF,CAR,2,1,,1
2010,NHL,BUF,CBS,2,0,,0
2010,NHL,BUF,CHI,0,2,,0
2010,NHL,BUF,COL,0,0,,1
2010,NHL,BUF,DAL,0,1,,0
2010,NHL,BUF,DET,0,0,,1
2010,NHL,BUF,EDM,1,0,,0
2010,NHL,BUF,FLO,2,2,,0
2010,NHL,BUF,LAK,1,0,,0
2010,NHL,BUF,MIN,1,0,,0
2010,NHL,BUF,MTL,3,3,,0
2010,NHL,BUF,NAS,0,0,,1
2010,NHL,BUF,NJD,3,0,,1
2010,NHL,BUF,NYI,1,2,,1
2010,NHL,BUF,NYR,2,1,,1
2010,NHL,BUF,OTT,5,1,,0
2010,NHL,BUF,PHI,2,2,,0
2010,NHL,BUF,PHO,1,0,,0
2010,NHL,BUF,PIT,0,4,,0
2010,NHL,BUF,SJS,2,0,,0
2010,NHL,BUF,STL,0,1,,0
2010,NHL,BUF,TBL,2,2,,0
2010,NHL,BUF,TOR,3,3,,0
2010,NHL,BUF,VAN,1,0,,0
2010,NHL,BUF,WAS,1,2,,1
2010,NHL,CAL,AND,0,1,,3
2010,NHL,CAL,ATL,1,0,,0
2010,NHL,CAL,BOS,0,1,,0
2010,NHL,CAL,BUF,1,0,,0
2010,NHL,CAL,CAR,0,0,,1
2010,NHL,CAL,CBS,3,1,,0
2010,NHL,CAL,CHI,2,2,,0
2010,NHL,CAL,COL,5,1,,0
2010,NHL,CAL,DAL,4,0,,0
2010,NHL,CAL,DET,0,2,,2
2010,NHL,CAL,EDM,5,1,,0
2010,NHL,CAL,FLO,0,1,,0
2010,NHL,CAL,LAK,1,1,,2
2010,NHL,CAL,MIN,2,4,,0
2010,NHL,CAL,MTL,1,0,,1
2010,NHL,CAL,NAS,4,0,,0
2010,NHL,CAL,NJD,0,0,,1
2010,NHL,CAL,NYI,0,1,,0
2010,NHL,CAL,NYR,0,1,,0
2010,NHL,CAL,OTT,2,0,,0
2010,NHL,CAL,PHI,1,0,,0
2010,NHL,CAL,PHO,0,4,,0
2010,NHL,CAL,PIT,0,1,,0
2010,NHL,CAL,SJS,1,2,,1
2010,NHL,CAL,STL,4,0,,0
2010,NHL,CAL,TBL,1,0,,0
2010,NHL,CAL,TOR,2,0,,0
2010,NHL,CAL,VAN,1,4,,1
2010,NHL,CAL,WAS,0,1,,0
2010,NHL,CAR,AND,1,0,,0
2010,NHL,CAR,ATL,5,0,,1
2010,NHL,CAR,BOS,1,3,,0
2010,NHL,CAR,BUF,2,1,,1
2010,NHL,CAR,CAL,1,0,,0
2010,NHL,CAR,CBS,0,1,,0
2010,NHL,CAR,CHI,0,1,,0
2010,NHL,CAR,COL,1,0,,0
2010,NHL,CAR,DAL,0,1,,1
2010,NHL,CAR,DET,1,0,,0
2010,NHL,CAR,EDM,1,0,,0
2010,NHL,CAR,FLO,4,1,,1
2010,NHL,CAR,LAK,0,1,,0
2010,NHL,CAR,MIN,2,0,,0
2010,NHL,CAR,MTL,1,3,,0
2010,NHL,CAR,NAS,0,1,,1
2010,NHL,CAR,NJD,1,2,,1
2010,NHL,CAR,NYI,4,0,,0
2010,NHL,CAR,NYR,2,0,,2
2010,NHL,CAR,OTT,3,1,,0
2010,NHL,CAR,PHI,1,3,,0
2010,NHL,CAR,PHO,1,0,,0
2010,NHL,CAR,PIT,1,2,,1
2010,NHL,CAR,SJS,1,0,,0
2010,NHL,CAR,STL,1,0,,0
2010,NHL,CAR,TBL,2,3,,1
2010,NHL,CAR,TOR,2,2,,0
2010,NHL,CAR,VAN,0,1,,0
2010,NHL,CAR,WAS,1,4,,1
2010,NHL,CBS,AND,2,2,,0
2010,NHL,CBS,ATL,1,0,,0
2010,NHL,CBS,BOS,0,0,,1
2010,NHL,CBS,BUF,0,2,,0
2010,NHL,CBS,CAL,1,2,,1
2010,NHL,CBS,CAR,1,0,,0
2010,NHL,CBS,CHI,2,3,,1
2010,NHL,CBS,COL,1,2,,1
2010,NHL,CBS,DAL,2,2,,0
2010,NHL,CBS,DET,2,3,,1
2010,NHL,CBS,EDM,2,2,,0
2010,NHL,CBS,FLO,2,0,,0
2010,NHL,CBS,LAK,1,2,,1
2010,NHL,CBS,MIN,3,1,,0
2010,NHL,CBS,MTL,1,0,,0
2010,NHL,CBS,NAS,2,3,,1
2010,NHL,CBS,NJD,0,1,,0
2010,NHL,CBS,NYI,1,0,,0
2010,NHL,CBS,NYR,1,0,,0
2010,NHL,CBS,OTT,1,0,,0
2010,NHL,CBS,PHI,1,0,,0
2010,NHL,CBS,PHO,1,3,,0
2010,NHL,CBS,PIT,1,1,,0
2010,NHL,CBS,SJS,2,2,,0
2010,NHL,CBS,STL,2,2,,2
2010,NHL,CBS,TBL,0,0,,1
2010,NHL,CBS,TOR,1,0,,0
2010,NHL,CBS,VAN,0,2,,2
2010,NHL,CBS,WAS,0,0,,1
2010,NHL,CHI,AND,2,2,,0
2010,NHL,CHI,ATL,1,0,,0
2010,NHL,CHI,BOS,0,1,,0
2010,NHL,CHI,BUF,2,0,,0
2010,NHL,CHI,CAL,2,2,,0
2010,NHL,CHI,CAR,1,0,,0
2010,NHL,CHI,CBS,4,2,,0
2010,NHL,CHI,COL,1,2,,1
2010,NHL,CHI,DAL,1,2,,1
2010,NHL,CHI,DET,4,2,,0
2010,NHL,CHI,EDM,2,2,,0
2010,NHL,CHI,FLO,1,1,,0
2010,NHL,CHI,LAK,4,0,,0
2010,NHL,CHI,MIN,3,1,,0
2010,NHL,CHI,MTL,0,0,,1
2010,NHL,CHI,NAS,3,1,,2
2010,NHL,CHI,NJD,0,1,,0
2010,NHL,CHI,NYI,1,0,,0
2010,NHL,CHI,NYR,0,1,,0
2010,NHL,CHI,OTT,1,0,,0
2010,NHL,CHI,PHI,0,1,,0
2010,NHL,CHI,PHO,2,1,,1
2010,NHL,CHI,PIT,1,0,,0
2010,NHL,CHI,SJS,1,2,,1
2010,NHL,CHI,STL,4,2,,0
2010,NHL,CHI,TBL,0,1,,1
2010,NHL,CHI,TOR,1,0,,0
2010,NHL,CHI,VAN,2,2,,0
2010,NHL,CHI,WAS,0,0,,1
2010,NHL,COL,AND,0,4,,0
2010,NHL,COL,ATL,1,0,,1
2010,NHL,COL,BOS,0,1,,0
2010,NHL,COL,BUF,1,0,,0
2010,NHL,COL,CAL,1,5,,0
2010,NHL,COL,CAR,0,0,,1
2010,NHL,COL,CBS,3,1,,0
2010,NHL,COL,CHI,3,1,,0
2010,NHL,COL,DAL,2,2,,0
2010,NHL,COL,DET,2,1,,1
2010,NHL,COL,EDM,3,3,,0
2010,NHL,COL,FLO,0,0,,1
2010,NHL,COL,LAK,0,4,,0
2010,NHL,COL,MIN,2,4,,0
2010,NHL,COL,MTL,1,0,,0
2010,NHL,COL,NAS,0,4,,0
2010,NHL,COL,NJD,1,0,,0
2010,NHL,COL,NYI,0,1,,1
2010,NHL,COL,NYR,2,0,,0
2010,NHL,COL,OTT,1,0,,0
2010,NHL,COL,PHI,0,1,,0
2010,NHL,COL,PHO,1,3,,0
2010,NHL,COL,PIT,0,0,,1
2010,NHL,COL,SJS,1,2,,1
2010,NHL,COL,STL,3,1,,0
2010,NHL,COL,TBL,0,1,,0
2010,NHL,COL,TOR,0,1,,0
2010,NHL,COL,VAN,1,4,,1
2010,NHL,COL,WAS,1,0,,0
2010,NHL,DAL,AND,2,2,,2
2010,NHL,DAL,ATL,1,0,,0
2010,NHL,DAL,BOS,0,1,,0
2010,NHL,DAL,BUF,1,0,,0
2010,NHL,DAL,CAL,0,2,,2
2010,NHL,DAL,CAR,2,0,,0
2010,NHL,DAL,CBS,2,1,,1
2010,NHL,DAL,CHI,3,1,,0
2010,NHL,DAL,COL,2,1,,1
2010,NHL,DAL,DET,3,1,,0
2010,NHL,DAL,EDM,3,1,,0
2010,NHL,DAL,FLO,1,0,,0
2010,NHL,DAL,LAK,2,4,,0
2010,NHL,DAL,MIN,3,1,,0
2010,NHL,DAL,MTL,1,0,,0
2010,NHL,DAL,NAS,2,2,,0
2010,NHL,DAL,NJD,1,1,,0
2010,NHL,DAL,NYI,1,0,,0
2010,NHL,DAL,NYR,0,0,,1
2010,NHL,DAL,OTT,1,0,,0
2010,NHL,DAL,PHI,0,1,,1
2010,NHL,DAL,PHO,2,2,,2
2010,NHL,DAL,PIT,1,0,,0
2010,NHL,DAL,SJS,3,2,,1
2010,NHL,DAL,STL,4,0,,0
2010,NHL,DAL,TBL,0,1,,0
2010,NHL,DAL,TOR,0,1,,0
2010,NHL,DAL,VAN,0,4,,0
2010,NHL,DAL,WAS,1,0,,0
2010,NHL,DET,AND,3,0,,1
2010,NHL,DET,ATL,0,1,,0
2010,NHL,DET,BOS,2,0,,0
2010,NHL,DET,BUF,1,0,,0
2010,NHL,DET,CAL,4,0,,0
2010,NHL,DET,CAR,0,1,,0
2010,NHL,DET,CBS,4,1,,1
2010,NHL,DET,CHI,2,3,,1
2010,NHL,DET,COL,2,1,,1
2010,NHL,DET,DAL,1,2,,1
2010,NHL,DET,EDM,4,0,,0
2010,NHL,DET,FLO,1,0,,0
2010,NHL,DET,LAK,1,2,,1
2010,NHL,DET,MIN,3,0,,1
2010,NHL,DET,MTL,1,0,,0
2010,NHL,DET,NAS,2,4,,0
2010,NHL,DET,NJD,2,0,,0
2010,NHL,DET,NYI,0,0,,1
2010,NHL,DET,NYR,1,0,,0
2010,NHL,DET,OTT,1,0,,0
2010,NHL,DET,PHI,0,1,,0
2010,NHL,DET,PHO,2,1,,1
2010,NHL,DET,PIT,0,1,,1
2010,NHL,DET,SJS,1,3,,0
2010,NHL,DET,STL,4,2,,0
2010,NHL,DET,TBL,1,0,,0
2010,NHL,DET,TOR,1,0,,0
2010,NHL,DET,VAN,2,2,,0
2010,NHL,DET,WAS,1,0,,0
2010,NHL,EDM,AND,1,2,,1
2010,NHL,EDM,ATL,1,0,,0
2010,NHL,EDM,BOS,0,1,,0
2010,NHL,EDM,BUF,0,1,,0
2010,NHL,EDM,CAL,1,3,,2
2010,NHL,EDM,CAR,0,1,,0
2010,NHL,EDM,CBS,2,1,,1
2010,NHL,EDM,CHI,2,2,,0
2010,NHL,EDM,COL,3,0,,3
2010,NHL,EDM,DAL,1,3,,0
2010,NHL,EDM,DET,0,3,,1
2010,NHL,EDM,FLO,1,0,,0
2010,NHL,EDM,LAK,0,3,,1
2010,NHL,EDM,MIN,0,6,,0
2010,NHL,EDM,MTL,2,0,,0
2010,NHL,EDM,NAS,2,1,,1
2010,NHL,EDM,NJD,0,0,,1
2010,NHL,EDM,NYI,1,0,,0
2010,NHL,EDM,NYR,0,1,,0
2010,NHL,EDM,OTT,1,1,,0
2010,NHL,EDM,PHI,0,1,,0
2010,NHL,EDM,PHO,1,2,,1
2010,NHL,EDM,PIT,0,1,,0
2010,NHL,EDM,SJS,1,3,,0
2010,NHL,EDM,STL,1,3,,0
2010,NHL,EDM,TBL,1,0,,0
2010,NHL,EDM,TOR,1,1,,0
2010,NHL,EDM,VAN,2,4,,0
2010,NHL,EDM,WAS,0,1,,0
2010,NHL,FLO,AND,0,1,,0
2010,NHL,FLO,ATL,2,2,,2
2010,NHL,FLO,BOS,0,3,,1
2010,NHL,FLO,BUF,2,1,,1
2010,NHL,FLO,CAL,1,0,,0
2010,NHL,FLO,CAR,2,4,,0
2010,NHL,FLO,CBS,0,0,,2
2010,NHL,FLO,CHI,1,1,,0
2010,NHL,FLO,COL,1,0,,0
2010,NHL,FLO,DAL,0,1,,0
2010,NHL,FLO,DET,0,1,,0
2010,NHL,FLO,EDM,0,1,,0
2010,NHL,FLO,LAK,0,1,,0
2010,NHL,FLO,MIN,1,0,,0
2010,NHL,FLO,MTL,1,2,,1
2010,NHL,FLO,NAS,1,1,,0
2010,NHL,FLO,NJD,2,2,,0
2010,NHL,FLO,NYI,2,1,,1
2010,NHL,FLO,NYR,2,2,,0
2010,NHL,FLO,OTT,0,4,,0
2010,NHL,FLO,PHI,1,3,,0
2010,NHL,FLO,PHO,1,0,,0
2010,NHL,FLO,PIT,0,3,,1
2010,NHL,FLO,SJS,1,0,,0
2010,NHL,FLO,STL,0,1,,0
2010,NHL,FLO,TBL,4,1,,1
2010,NHL,FLO,TOR,2,1,,1
2010,NHL,FLO,VAN,0,1,,0
2010,NHL,FLO,WAS,3,2,,1
2010,NHL,LAK,AND,2,3,,1
2010,NHL,LAK,ATL,1,0,,0
2010,NHL,LAK,BOS,2,0,,0
2010,NHL,LAK,BUF,0,1,,0
2010,NHL,LAK,CAL,3,1,,0
2010,NHL,LAK,CAR,1,0,,0
2010,NHL,LAK,CBS,3,1,,0
2010,NHL,LAK,CHI,0,4,,0
2010,NHL,LAK,COL,4,0,,0
2010,NHL,LAK,DAL,4,1,,1
2010,NHL,LAK,DET,3,1,,0
2010,NHL,LAK,EDM,4,0,,0
2010,NHL,LAK,FLO,1,0,,0
2010,NHL,LAK,MIN,2,0,,2
2010,NHL,LAK,MTL,0,1,,0
2010,NHL,LAK,NAS,3,1,,0
2010,NHL,LAK,NJD,1,0,,0
2010,NHL,LAK,NYI,1,1,,0
2010,NHL,LAK,NYR,0,0,,1
2010,NHL,LAK,OTT,0,1,,0
2010,NHL,LAK,PHI,1,1,,0
2010,NHL,LAK,PHO,3,3,,0
2010,NHL,LAK,PIT,0,0,,1
2010,NHL,LAK,SJS,3,3,,0
2010,NHL,LAK,STL,0,4,,0
2010,NHL,LAK,TBL,1,0,,0
2010,NHL,LAK,TOR,0,1,,0
2010,NHL,LAK,VAN,2,2,,0
2010,NHL,LAK,WAS,1,0,,0
2010,NHL,MIN,AND,3,1,,0
2010,NHL,MIN,ATL,0,1,,0
2010,NHL,MIN,BOS,1,0,,0
2010,NHL,MIN,BUF,0,0,,1
2010,NHL,MIN,CAL,4,1,,1
2010,NHL,MIN,CAR,0,1,,1
2010,NHL,MIN,CBS,1,1,,2
2010,NHL,MIN,CHI,1,3,,0
2010,NHL,MIN,COL,4,2,,0
2010,NHL,MIN,DAL,1,2,,1
2010,NHL,MIN,DET,1,2,,1
2010,NHL,MIN,EDM,6,0,,0
2010,NHL,MIN,FLO,0,1,,0
2010,NHL,MIN,LAK,2,1,,1
2010,NHL,MIN,MTL,0,1,,0
2010,NHL,MIN,NAS,1,3,,0
2010,NHL,MIN,NJD,1,0,,0
2010,NHL,MIN,NYI,0,1,,0
2010,NHL,MIN,NYR,1,1,,0
2010,NHL,MIN,OTT,0,1,,0
2010,NHL,MIN,PHI,0,1,,0
2010,NHL,MIN,PHO,2,2,,0
2010,NHL,MIN,PIT,1,0,,0
2010,NHL,MIN,SJS,2,2,,0
2010,NHL,MIN,STL,3,1,,0
2010,NHL,MIN,TBL,1,1,,0
2010,NHL,MIN,TOR,0,1,,0
2010,NHL,MIN,VAN,2,4,,0
2010,NHL,MIN,WAS,1,0,,0
2010,NHL,MTL,AND,0,0,,1
2010,NHL,MTL,ATL,2,1,,1
2010,NHL,MTL,BOS,4,2,,0
2010,NHL,MTL,BUF,3,1,,2
2010,NHL,MTL,CAL,1,1,,0
2010,NHL,MTL,CAR,3,1,,0
2010,NHL,MTL,CBS,0,1,,0
2010,NHL,MTL,CHI,1,0,,0
2010,NHL,MTL,COL,0,1,,0
2010,NHL,MTL,DAL,0,1,,0
2010,NHL,MTL,DET,0,1,,0
2010,NHL,MTL,EDM,0,1,,1
2010,NHL,MTL,FLO,3,1,,0
2010,NHL,MTL,LAK,1,0,,0
2010,NHL,MTL,MIN,1,0,,0
2010,NHL,MTL,NAS,0,1,,0
2010,NHL,MTL,NJD,2,2,,0
2010,NHL,MTL,NYI,2,1,,1
2010,NHL,MTL,NYR,3,1,,0
2010,NHL,MTL,OTT,4,1,,1
2010,NHL,MTL,PHI,1,3,,0
2010,NHL,MTL,PHO,1,0,,0
2010,NHL,MTL,PIT,3,1,,0
2010,NHL,MTL,SJS,1,0,,0
2010,NHL,MTL,STL,0,1,,0
2010,NHL,MTL,TBL,2,1,,1
2010,NHL,MTL,TOR,3,3,,0
2010,NHL,MTL,VAN,2,0,,0
2010,NHL,MTL,WAS,1,3,,0
2010,NHL,NAS,AND,3,1,,0
2010,NHL,NAS,ATL,1,0,,1
2010,NHL,NAS,BOS,1,0,,0
2010,NHL,NAS,BUF,1,0,,0
2010,NHL,NAS,CAL,0,2,,2
2010,NHL,NAS,CAR,2,0,,0
2010,NHL,NAS,CBS,4,2,,0
2010,NHL,NAS,CHI,3,3,,0
2010,NHL,NAS,COL,4,0,,0
2010,NHL,NAS,DAL,2,2,,0
2010,NHL,NAS,DET,4,1,,1
2010,NHL,NAS,EDM,2,1,,1
2010,NHL,NAS,FLO,1,1,,0
2010,NHL,NAS,LAK,1,3,,0
2010,NHL,NAS,MIN,3,1,,0
2010,NHL,NAS,MTL,1,0,,0
2010,NHL,NAS,NJD,1,0,,0
2010,NHL,NAS,NYI,1,0,,0
2010,NHL,NAS,NYR,0,0,,1
2010,NHL,NAS,OTT,0,1,,0
2010,NHL,NAS,PHI,0,1,,0
2010,NHL,NAS,PHO,2,2,,0
2010,NHL,NAS,PIT,0,0,,1
2010,NHL,NAS,SJS,2,0,,2
2010,NHL,NAS,STL,2,3,,1
2010,NHL,NAS,TBL,1,0,,0
2010,NHL,NAS,TOR,0,1,,0
2010,NHL,NAS,VAN,2,2,,0
2010,NHL,NAS,WAS,0,0,,1
2010,NHL,NJD,AND,1,0,,0
2010,NHL,NJD,ATL,3,1,,0
2010,NHL,NJD,BOS,1,3,,0
2010,NHL,NJD,BUF,1,2,,1
2010,NHL,NJD,CAL,1,0,,0
2010,NHL,NJD,CAR,3,1,,0
2010,NHL,NJD,CBS,1,0,,0
2010,NHL,NJD,CHI,1,0,,0
2010,NHL,NJD,COL,0,1,,0
2010,NHL,NJD,DAL,1,0,,1
2010,NHL,NJD,DET,0,2,,0
2010,NHL,NJD,EDM,1,0,,0
2010,NHL,NJD,FLO,2,0,,2
2010,NHL,NJD,LAK,0,1,,0
2010,NHL,NJD,MIN,0,1,,0
2010,NHL,NJD,MTL,2,2,,0
2010,NHL,NJD,NAS,0,1,,0
2010,NHL,NJD,NYI,4,2,,0
2010,NHL,NJD,NYR,2,4,,0
2010,NHL,NJD,OTT,1,3,,0
2010,NHL,NJD,PHI,3,3,,0
2010,NHL,NJD,PHO,1,0,,0
2010,NHL,NJD,PIT,2,3,,1
2010,NHL,NJD,SJS,1,1,,0
2010,NHL,NJD,STL,0,1,,0
2010,NHL,NJD,TBL,3,1,,0
2010,NHL,NJD,TOR,2,2,,0
2010,NHL,NJD,VAN,0,1,,0
2010,NHL,NJD,WAS,1,3,,0
2010,NHL,NYI,AND,1,1,,0
2010,NHL,NYI,ATL,1,2,,1
2010,NHL,NYI,BOS,1,3,,0
2010,NHL,NYI,BUF,3,1,,0
2010,NHL,NYI,CAL,1,0,,0
2010,NHL,NYI,CAR,0,3,,1
2010,NHL,NYI,CBS,0,0,,1
2010,NHL,NYI,CHI,0,1,,0
2010,NHL,NYI,COL,2,0,,0
2010,NHL,NYI,DAL,0,0,,1
2010,NHL,NYI,DET,1,0,,0
2010,NHL,NYI,EDM,0,1,,0
2010,NHL,NYI,FLO,2,2,,0
2010,NHL,NYI,LAK,1,1,,0
2010,NHL,NYI,MIN,1,0,,0
2010,NHL,NYI,MTL,2,2,,0
2010,NHL,NYI,NAS,0,1,,0
2010,NHL,NYI,NJD,2,2,,2
2010,NHL,NYI,NYR,2,4,,0
2010,NHL,NYI,OTT,2,2,,0
2010,NHL,NYI,PHI,0,5,,1
2010,NHL,NYI,PHO,0,0,,1
2010,NHL,NYI,PIT,2,2,,2
2010,NHL,NYI,SJS,0,0,,1
2010,NHL,NYI,STL,1,0,,0
2010,NHL,NYI,TBL,3,1,,0
2010,NHL,NYI,TOR,2,2,,0
2010,NHL,NYI,VAN,0,0,,1
2010,NHL,NYI,WAS,0,3,,1
2010,NHL,NYR,AND,0,1,,0
2010,NHL,NYR,ATL,1,3,,0
2010,NHL,NYR,BOS,3,1,,0
2010,NHL,NYR,BUF,2,2,,0
2010,NHL,NYR,CAL,1,0,,0
2010,NHL,NYR,CAR,2,2,,0
2010,NHL,NYR,CBS,0,1,,0
2010,NHL,NYR,CHI,1,0,,0
2010,NHL,NYR,COL,0,2,,0
2010,NHL,NYR,DAL,1,0,,0
2010,NHL,NYR,DET,0,1,,0
2010,NHL,NYR,EDM,1,0,,0
2010,NHL,NYR,FLO,2,2,,0
2010,NHL,NYR,LAK,1,0,,0
2010,NHL,NYR,MIN,1,1,,0
2010,NHL,NYR,MTL,1,3,,0
2010,NHL,NYR,NAS,1,0,,0
2010,NHL,NYR,NJD,4,2,,0
2010,NHL,NYR,NYI,4,2,,0
2010,NHL,NYR,OTT,2,1,,1
2010,NHL,NYR,PHI,2,4,,0
2010,NHL,NYR,PHO,1,0,,0
2010,NHL,NYR,PIT,4,1,,1
2010,NHL,NYR,SJS,1,0,,0
2010,NHL,NYR,STL,1,1,,0
2010,NHL,NYR,TBL,0,2,,2
2010,NHL,NYR,TOR,3,0,,1
2010,NHL,NYR,VAN,1,0,,0
2010,NHL,NYR,WAS,3,1,,0
2010,NHL,OTT,AND,0,0,,1
2010,NHL,OTT,ATL,2,0,,2
2010,NHL,OTT,BOS,1,5,,0
2010,NHL,OTT,BUF,1,3,,2
2010,NHL,OTT,CAL,0,2,,0
2010,NHL,OTT,CAR,1,3,,0
2010,NHL,OTT,CBS,0,0,,1
2010,NHL,OTT,CHI,0,0,,1
2010,NHL,OTT,COL,0,0,,1
2010,NHL,OTT,DAL,0,1,,0
2010,NHL,OTT,DET,0,1,,0
2010,NHL,OTT,EDM,1,1,,0
2010,NHL,OTT,FLO,4,0,,0
2010,NHL,OTT,LAK,1,0,,0
2010,NHL,OTT,MIN,1,0,,0
2010,NHL,OTT,MTL,2,4,,0
2010,NHL,OTT,NAS,1,0,,0
2010,NHL,OTT,NJD,3,1,,0
2010,NHL,OTT,NYI,2,1,,1
2010,NHL,OTT,NYR,2,2,,0
2010,NHL,OTT,PHI,2,2,,0
2010,NHL,OTT,PHO,1,0,,0
2010,NHL,OTT,PIT,1,3,,0
2010,NHL,OTT,SJS,0,1,,0
2010,NHL,OTT,STL,0,1,,0
2010,NHL,OTT,TBL,2,2,,0
2010,NHL,OTT,TOR,3,3,,0
2010,NHL,OTT,VAN,0,2,,0
2010,NHL,OTT,WAS,1,2,,1
2010,NHL,PHI,AND,0,2,,0
2010,NHL,PHI,ATL,1,1,,2
2010,NHL,PHI,BOS,1,3,,0
2010,NHL,PHI,BUF,2,1,,1
2010,NHL,PHI,CAL,0,0,,1
2010,NHL,PHI,CAR,3,1,,0
2010,NHL,PHI,CBS,0,1,,0
2010,NHL,PHI,CHI,1,0,,0
2010,NHL,PHI,COL,1,0,,0
2010,NHL,PHI,DAL,2,0,,0
2010,NHL,PHI,DET,1,0,,0
2010,NHL,PHI,EDM,1,0,,0
2010,NHL,PHI,FLO,3,1,,0
2010,NHL,PHI,LAK,1,1,,0
2010,NHL,PHI,MIN,1,0,,0
2010,NHL,PHI,MTL,3,1,,0
2010,NHL,PHI,NAS,1,0,,0
2010,NHL,PHI,NJD,3,2,,1
2010,NHL,PHI,NYI,6,0,,0
2010,NHL,PHI,NYR,4,1,,1
2010,NHL,PHI,OTT,2,2,,0
2010,NHL,PHI,PHO,0,0,,1
2010,NHL,PHI,PIT,4,1,,1
2010,NHL,PHI,SJS,0,0,,1
2010,NHL,PHI,STL,0,0,,1
2010,NHL,PHI,TBL,1,3,,0
2010,NHL,PHI,TOR,3,1,,0
2010,NHL,PHI,VAN,0,1,,0
2010,NHL,PHI,WAS,2,0,,2
2010,NHL,PHO,AND,3,3,,0
2010,NHL,PHO,ATL,1,0,,0
2010,NHL,PHO,BOS,1,1,,0
2010,NHL,PHO,BUF,0,0,,1
2010,NHL,PHO,CAL,4,0,,0
2010,NHL,PHO,CAR,0,0,,1
