"Order_ID","Ship_Mode","Ship_Date","Ship_id"
23680,"DELIVERY TRUCK","07-11-2010","SHP_6338"
23719,"REGULAR AIR","27-07-2010","SHP_6339"
23778,"REGULAR AIR","17-07-2009","SHP_6340"
23808,"REGULAR AIR","14-02-2009","SHP_6341"
23808,"REGULAR AIR","09-02-2009","SHP_6342"
23877,"REGULAR AIR","12-07-2009","SHP_6343"
23877,"EXPRESS AIR","14-07-2009","SHP_6344"
24003,"REGULAR AIR","31-10-2009","SHP_6345"
24548,"EXPRESS AIR","15-03-2011","SHP_6346"
24610,"DELIVERY TRUCK","20-01-2010","SHP_6347"
24677,"REGULAR AIR","07-03-2012","SHP_6348"
25027,"DELIVERY TRUCK","18-12-2009","SHP_6349"
25157,"REGULAR AIR","27-05-2010","SHP_6350"
25378,"REGULAR AIR","20-12-2011","SHP_6351"
25445,"REGULAR AIR","27-05-2009","SHP_6352"
25476,"REGULAR AIR","04-10-2012","SHP_6353"
25476,"REGULAR AIR","03-10-2012","SHP_6354"
25797,"REGULAR AIR","03-09-2012","SHP_6355"
25889,"REGULAR AIR","10-06-2010","SHP_6356"
25986,"REGULAR AIR","23-06-2012","SHP_6357"
26021,"REGULAR AIR","16-09-2012","SHP_6358"
26055,"REGULAR AIR","26-11-2012","SHP_6359"
26274,"REGULAR AIR","13-06-2012","SHP_6360"
26306,"DELIVERY TRUCK","03-11-2012","SHP_6361"
26437,"EXPRESS AIR","29-11-2011","SHP_6362"
26437,"REGULAR AIR","30-11-2011","SHP_6363"
26464,"REGULAR AIR","11-12-2011","SHP_6364"
26464,"REGULAR AIR","12-12-2011","SHP_6365"
26631,"REGULAR AIR","01-11-2010","SHP_6366"
26689,"REGULAR AIR","02-10-2009","SHP_6367"
26786,"REGULAR AIR","08-04-2010","SHP_6368"
26976,"REGULAR AIR","21-05-2011","SHP_6369"
26976,"REGULAR AIR","22-05-2011","SHP_6370"
26976,"EXPRESS AIR","21-05-2011","SHP_6371"
27169,"REGULAR AIR","12-09-2011","SHP_6372"
27363,"REGULAR AIR","20-10-2011","SHP_6373"
27524,"REGULAR AIR","03-02-2010","SHP_6374"
27554,"DELIVERY TRUCK","12-03-2011","SHP_6375"
27712,"REGULAR AIR","11-03-2010","SHP_6376"
27715,"REGULAR AIR","21-09-2011","SHP_6377"
27744,"REGULAR AIR","04-08-2010","SHP_6378"
27745,"DELIVERY TRUCK","24-09-2010","SHP_6379"
27936,"DELIVERY TRUCK","09-07-2011","SHP_6380"
28007,"REGULAR AIR","09-04-2010","SHP_6381"
28129,"REGULAR AIR","27-01-2012","SHP_6382"
28224,"REGULAR AIR","20-12-2012","SHP_6383"
28354,"REGULAR AIR","01-04-2009","SHP_6384"
28387,"REGULAR AIR","30-06-2012","SHP_6385"
28485,"REGULAR AIR","12-01-2012","SHP_6386"
28643,"REGULAR AIR","28-04-2010","SHP_6387"
28737,"REGULAR AIR","05-10-2011","SHP_6388"
28807,"EXPRESS AIR","01-04-2011","SHP_6389"
28832,"EXPRESS AIR","25-09-2010","SHP_6390"
28832,"REGULAR AIR","26-09-2010","SHP_6391"
28933,"REGULAR AIR","10-07-2009","SHP_6392"
29090,"REGULAR AIR","17-01-2012","SHP_6393"
29090,"REGULAR AIR","16-01-2012","SHP_6394"
29221,"REGULAR AIR","01-06-2012","SHP_6395"
29284,"DELIVERY TRUCK","12-04-2009","SHP_6396"
29505,"EXPRESS AIR","28-12-2012","SHP_6397"
29831,"DELIVERY TRUCK","30-03-2012","SHP_6398"
30720,"REGULAR AIR","04-10-2012","SHP_6399"
30720,"EXPRESS AIR","04-10-2012","SHP_6400"
30759,"REGULAR AIR","10-05-2009","SHP_6401"
30848,"DELIVERY TRUCK","03-05-2011","SHP_6402"
30885,"REGULAR AIR","22-06-2010","SHP_6403"
30887,"REGULAR AIR","07-07-2010","SHP_6404"
31233,"REGULAR AIR","28-09-2011","SHP_6405"
31233,"REGULAR AIR","26-09-2011","SHP_6406"
31233,"REGULAR AIR","03-10-2011","SHP_6407"
31461,"REGULAR AIR","29-06-2011","SHP_6408"
31524,"DELIVERY TRUCK","28-06-2011","SHP_6409"
31590,"REGULAR AIR","06-06-2010","SHP_6410"
31590,"REGULAR AIR","07-06-2010","SHP_6411"
31619,"REGULAR AIR","24-09-2009","SHP_6412"
31619,"REGULAR AIR","19-09-2009","SHP_6413"
31715,"REGULAR AIR","10-01-2009","SHP_6414"
31715,"REGULAR AIR","09-01-2009","SHP_6415"
32099,"REGULAR AIR","05-05-2010","SHP_6416"
32129,"REGULAR AIR","03-07-2011","SHP_6417"
32129,"DELIVERY TRUCK","04-07-2011","SHP_6418"
32291,"REGULAR AIR","05-11-2009","SHP_6419"
32291,"REGULAR AIR","06-11-2009","SHP_6420"
32902,"DELIVERY TRUCK","05-03-2012","SHP_6421"
32902,"REGULAR AIR","05-03-2012","SHP_6422"
32932,"REGULAR AIR","13-01-2010","SHP_6423"
33095,"REGULAR AIR","17-02-2009","SHP_6424"
33095,"REGULAR AIR","16-02-2009","SHP_6425"
33126,"EXPRESS AIR","13-11-2011","SHP_6426"
33126,"REGULAR AIR","14-11-2011","SHP_6427"
33222,"REGULAR AIR","21-06-2012","SHP_6428"
33222,"DELIVERY TRUCK","20-06-2012","SHP_6429"
33317,"REGULAR AIR","13-05-2009","SHP_6430"
33317,"REGULAR AIR","12-05-2009","SHP_6431"
33317,"REGULAR AIR","11-05-2009","SHP_6432"
33445,"DELIVERY TRUCK","07-08-2012","SHP_6433"
33445,"REGULAR AIR","04-08-2012","SHP_6434"
33604,"REGULAR AIR","20-08-2011","SHP_6435"
33696,"REGULAR AIR","09-05-2009","SHP_6436"
33702,"EXPRESS AIR","03-09-2012","SHP_6437"
33923,"REGULAR AIR","11-01-2009","SHP_6438"
33924,"DELIVERY TRUCK","20-10-2012","SHP_6439"
33987,"REGULAR AIR","26-10-2011","SHP_6440"
34243,"REGULAR AIR","13-02-2011","SHP_6441"
34243,"EXPRESS AIR","12-02-2011","SHP_6442"
34279,"DELIVERY TRUCK","30-03-2012","SHP_6443"
34406,"REGULAR AIR","29-09-2012","SHP_6444"
34597,"EXPRESS AIR","18-12-2010","SHP_6445"
34980,"REGULAR AIR","04-08-2010","SHP_6446"
34980,"EXPRESS AIR","04-08-2010","SHP_6447"
35361,"EXPRESS AIR","07-04-2009","SHP_6448"
35361,"REGULAR AIR","07-04-2009","SHP_6449"
35587,"REGULAR AIR","11-11-2011","SHP_6450"
35780,"REGULAR AIR","19-01-2011","SHP_6451"
35814,"REGULAR AIR","28-03-2012","SHP_6452"
35938,"DELIVERY TRUCK","19-11-2012","SHP_6453"
35938,"REGULAR AIR","18-11-2012","SHP_6454"
35968,"REGULAR AIR","05-03-2012","SHP_6455"
36033,"EXPRESS AIR","19-12-2009","SHP_6456"
36067,"EXPRESS AIR","06-07-2009","SHP_6457"
36160,"EXPRESS AIR","29-11-2012","SHP_6458"
36196,"REGULAR AIR","08-08-2011","SHP_6459"
36356,"DELIVERY TRUCK","27-12-2011","SHP_6460"
36356,"REGULAR AIR","27-12-2011","SHP_6461"
36647,"REGULAR AIR","01-07-2009","SHP_6462"
36647,"REGULAR AIR","03-07-2009","SHP_6463"
36832,"REGULAR AIR","08-06-2012","SHP_6464"
36832,"EXPRESS AIR","06-06-2012","SHP_6465"
36836,"REGULAR AIR","01-03-2010","SHP_6466"
36867,"EXPRESS AIR","07-09-2009","SHP_6467"
36867,"REGULAR AIR","07-09-2009","SHP_6468"
37250,"REGULAR AIR","15-01-2010","SHP_6469"
37473,"REGULAR AIR","05-10-2009","SHP_6470"
37505,"REGULAR AIR","05-06-2011","SHP_6471"
37505,"EXPRESS AIR","05-06-2011","SHP_6472"
37505,"REGULAR AIR","08-06-2011","SHP_6473"
37537,"DELIVERY TRUCK","02-01-2009","SHP_6474"
37537,"DELIVERY TRUCK","04-01-2009","SHP_6475"
37537,"REGULAR AIR","09-01-2009","SHP_6476"
37606,"EXPRESS AIR","23-02-2010","SHP_6477"
37606,"REGULAR AIR","24-02-2010","SHP_6478"
37668,"REGULAR AIR","08-01-2010","SHP_6479"
37830,"EXPRESS AIR","18-08-2009","SHP_6480"
37957,"REGULAR AIR","06-11-2010","SHP_6481"
38406,"DELIVERY TRUCK","03-12-2010","SHP_6482"
38594,"REGULAR AIR","02-12-2009","SHP_6483"
38657,"REGULAR AIR","29-05-2010","SHP_6484"
38850,"DELIVERY TRUCK","01-05-2010","SHP_6485"
38913,"REGULAR AIR","06-09-2009","SHP_6486"
38948,"REGULAR AIR","06-06-2011","SHP_6487"
38948,"EXPRESS AIR","06-06-2011","SHP_6488"
39041,"EXPRESS AIR","26-10-2011","SHP_6489"
39041,"REGULAR AIR","28-10-2011","SHP_6490"
39136,"REGULAR AIR","26-06-2009","SHP_6491"
39232,"REGULAR AIR","14-07-2011","SHP_6492"
39232,"REGULAR AIR","17-07-2011","SHP_6493"
39617,"REGULAR AIR","19-12-2011","SHP_6494"
39649,"EXPRESS AIR","20-10-2009","SHP_6495"
39649,"REGULAR AIR","21-10-2009","SHP_6496"
39654,"EXPRESS AIR","01-10-2012","SHP_6497"
39808,"REGULAR AIR","09-09-2012","SHP_6498"
39808,"REGULAR AIR","06-09-2012","SHP_6499"
39841,"REGULAR AIR","03-01-2010","SHP_6500"
39847,"REGULAR AIR","05-04-2010","SHP_6501"
39847,"REGULAR AIR","06-04-2010","SHP_6502"
39907,"REGULAR AIR","07-09-2010","SHP_6503"
40068,"DELIVERY TRUCK","22-04-2010","SHP_6504"
40068,"REGULAR AIR","24-04-2010","SHP_6505"
40068,"DELIVERY TRUCK","20-04-2010","SHP_6506"
40420,"REGULAR AIR","12-01-2011","SHP_6507"
40485,"REGULAR AIR","27-12-2009","SHP_6508"
40485,"REGULAR AIR","28-12-2009","SHP_6509"
40998,"REGULAR AIR","03-05-2009","SHP_6510"
40998,"REGULAR AIR","04-05-2009","SHP_6511"
41091,"EXPRESS AIR","25-05-2009","SHP_6512"
41152,"REGULAR AIR","04-09-2011","SHP_6513"
41152,"REGULAR AIR","05-09-2011","SHP_6514"
41157,"REGULAR AIR","18-04-2011","SHP_6515"
41349,"EXPRESS AIR","18-12-2011","SHP_6516"
41349,"EXPRESS AIR","19-12-2011","SHP_6517"
41349,"REGULAR AIR","19-12-2011","SHP_6518"
41440,"REGULAR AIR","23-09-2009","SHP_6519"
41440,"DELIVERY TRUCK","25-09-2009","SHP_6520"
41539,"EXPRESS AIR","05-05-2011","SHP_6521"
41539,"REGULAR AIR","04-05-2011","SHP_6522"
41574,"REGULAR AIR","22-09-2010","SHP_6523"
41831,"DELIVERY TRUCK","23-07-2012","SHP_6524"
41831,"REGULAR AIR","22-07-2012","SHP_6525"
41888,"REGULAR AIR","09-03-2009","SHP_6526"
41888,"EXPRESS AIR","04-03-2009","SHP_6527"
41888,"REGULAR AIR","28-02-2009","SHP_6528"
42054,"REGULAR AIR","16-09-2012","SHP_6529"
42148,"REGULAR AIR","23-10-2011","SHP_6530"
42338,"REGULAR AIR","04-11-2009","SHP_6531"
42343,"DELIVERY TRUCK","16-08-2009","SHP_6532"
42343,"REGULAR AIR","15-08-2009","SHP_6533"
42467,"REGULAR AIR","14-10-2010","SHP_6534"
42467,"EXPRESS AIR","16-10-2010","SHP_6535"
42467,"REGULAR AIR","16-10-2010","SHP_6536"
42529,"REGULAR AIR","15-10-2010","SHP_6537"
42563,"EXPRESS AIR","12-08-2010","SHP_6538"
42567,"DELIVERY TRUCK","13-01-2010","SHP_6539"
42691,"REGULAR AIR","02-06-2010","SHP_6540"
42691,"REGULAR AIR","28-05-2010","SHP_6541"
42919,"EXPRESS AIR","07-10-2011","SHP_6542"
43010,"REGULAR AIR","09-10-2012","SHP_6543"
43010,"REGULAR AIR","11-10-2012","SHP_6544"
43043,"REGULAR AIR","16-04-2012","SHP_6545"
43170,"DELIVERY TRUCK","20-05-2010","SHP_6546"
43170,"REGULAR AIR","17-05-2010","SHP_6547"
43397,"DELIVERY TRUCK","13-05-2011","SHP_6548"
43494,"REGULAR AIR","04-01-2012","SHP_6549"
43682,"REGULAR AIR","29-08-2012","SHP_6550"
43814,"REGULAR AIR","10-01-2011","SHP_6551"
43815,"REGULAR AIR","14-06-2012","SHP_6552"
43844,"REGULAR AIR","31-10-2010","SHP_6553"
43846,"REGULAR AIR","27-02-2009","SHP_6554"
43974,"REGULAR AIR","17-09-2009","SHP_6555"
44000,"REGULAR AIR","05-10-2012","SHP_6556"
44003,"REGULAR AIR","21-11-2011","SHP_6557"
44069,"EXPRESS AIR","04-01-2009","SHP_6558"
44069,"REGULAR AIR","02-01-2009","SHP_6559"
44099,"REGULAR AIR","14-03-2012","SHP_6560"
44133,"REGULAR AIR","07-01-2010","SHP_6561"
44261,"EXPRESS AIR","25-03-2012","SHP_6562"
44261,"DELIVERY TRUCK","25-03-2012","SHP_6563"
44261,"DELIVERY TRUCK","24-03-2012","SHP_6564"
44261,"REGULAR AIR","26-03-2012","SHP_6565"
44323,"DELIVERY TRUCK","09-08-2012","SHP_6566"
44517,"REGULAR AIR","24-04-2009","SHP_6567"
44549,"REGULAR AIR","23-01-2012","SHP_6568"
44679,"REGULAR AIR","04-06-2012","SHP_6569"
44679,"REGULAR AIR","05-06-2012","SHP_6570"
44836,"REGULAR AIR","12-09-2009","SHP_6571"
45120,"DELIVERY TRUCK","10-04-2009","SHP_6572"
45158,"REGULAR AIR","12-04-2010","SHP_6573"
45158,"EXPRESS AIR","15-04-2010","SHP_6574"
45254,"DELIVERY TRUCK","27-07-2010","SHP_6575"
45315,"REGULAR AIR","21-04-2012","SHP_6576"
45380,"EXPRESS AIR","01-05-2009","SHP_6577"
45380,"EXPRESS AIR","02-05-2009","SHP_6578"
45409,"DELIVERY TRUCK","15-04-2010","SHP_6579"
45409,"REGULAR AIR","13-04-2010","SHP_6580"
45409,"REGULAR AIR","15-04-2010","SHP_6581"
45539,"EXPRESS AIR","04-08-2009","SHP_6582"
45539,"REGULAR AIR","04-08-2009","SHP_6583"
45605,"DELIVERY TRUCK","12-04-2010","SHP_6584"
45664,"REGULAR AIR","10-06-2012","SHP_6585"
45671,"REGULAR AIR","19-06-2011","SHP_6586"
45762,"REGULAR AIR","26-07-2010","SHP_6587"
46151,"REGULAR AIR","10-11-2009","SHP_6588"
46407,"REGULAR AIR","28-03-2009","SHP_6589"
46499,"REGULAR AIR","08-06-2009","SHP_6590"
46499,"REGULAR AIR","09-06-2009","SHP_6591"
46631,"REGULAR AIR","13-03-2012","SHP_6592"
46662,"REGULAR AIR","31-12-2011","SHP_6593"
46691,"REGULAR AIR","26-06-2012","SHP_6594"
46880,"REGULAR AIR","05-07-2010","SHP_6595"
47011,"REGULAR AIR","21-02-2009","SHP_6596"
47201,"EXPRESS AIR","29-12-2009","SHP_6597"
47457,"REGULAR AIR","08-06-2009","SHP_6598"
47522,"REGULAR AIR","24-10-2012","SHP_6599"
47553,"DELIVERY TRUCK","23-05-2011","SHP_6600"
47584,"REGULAR AIR","29-07-2010","SHP_6601"
47584,"REGULAR AIR","28-07-2010","SHP_6602"
47683,"REGULAR AIR","08-09-2010","SHP_6603"
47872,"REGULAR AIR","14-06-2009","SHP_6604"
47872,"REGULAR AIR","13-06-2009","SHP_6605"
47877,"REGULAR AIR","31-08-2009","SHP_6606"
47877,"DELIVERY TRUCK","30-08-2009","SHP_6607"
47877,"REGULAR AIR","30-08-2009","SHP_6608"
47879,"REGULAR AIR","12-01-2012","SHP_6609"
47910,"REGULAR AIR","16-08-2009","SHP_6610"
47972,"EXPRESS AIR","13-10-2010","SHP_6611"
48192,"DELIVERY TRUCK","17-12-2009","SHP_6612"
48288,"DELIVERY TRUCK","24-07-2011","SHP_6613"
48293,"REGULAR AIR","10-04-2012","SHP_6614"
48294,"REGULAR AIR","26-05-2010","SHP_6615"
48322,"REGULAR AIR","05-03-2012","SHP_6616"
48353,"REGULAR AIR","17-12-2012","SHP_6617"
48420,"EXPRESS AIR","13-10-2009","SHP_6618"
48512,"REGULAR AIR","04-08-2011","SHP_6619"
48512,"EXPRESS AIR","03-08-2011","SHP_6620"
48641,"REGULAR AIR","06-12-2011","SHP_6621"
48672,"REGULAR AIR","26-12-2012","SHP_6622"
48709,"REGULAR AIR","30-08-2011","SHP_6623"
48832,"DELIVERY TRUCK","05-05-2010","SHP_6624"
48836,"DELIVERY TRUCK","16-02-2009","SHP_6625"
48935,"REGULAR AIR","09-01-2010","SHP_6626"
49026,"REGULAR AIR","12-03-2011","SHP_6627"
49925,"REGULAR AIR","23-01-2010","SHP_6628"
50337,"EXPRESS AIR","17-04-2009","SHP_6629"
50337,"DELIVERY TRUCK","18-04-2009","SHP_6630"
50403,"REGULAR AIR","14-05-2012","SHP_6631"
50656,"REGULAR AIR","27-10-2009","SHP_6632"
50656,"DELIVERY TRUCK","26-10-2009","SHP_6633"
50656,"REGULAR AIR","25-10-2009","SHP_6634"
50656,"REGULAR AIR","26-10-2009","SHP_6635"
50950,"DELIVERY TRUCK","30-12-2012","SHP_6636"
50950,"EXPRESS AIR","30-12-2012","SHP_6637"
50977,"EXPRESS AIR","11-06-2012","SHP_6638"
51011,"REGULAR AIR","08-06-2010","SHP_6639"
51171,"REGULAR AIR","23-06-2010","SHP_6640"
51267,"DELIVERY TRUCK","08-05-2012","SHP_6641"
51362,"REGULAR AIR","24-02-2010","SHP_6642"
51489,"REGULAR AIR","05-03-2012","SHP_6643"
51489,"REGULAR AIR","03-03-2012","SHP_6644"
51493,"REGULAR AIR","08-07-2011","SHP_6645"
51969,"REGULAR AIR","04-09-2011","SHP_6646"
51969,"REGULAR AIR","07-09-2011","SHP_6647"
52003,"DELIVERY TRUCK","25-02-2012","SHP_6648"
52003,"REGULAR AIR","18-02-2012","SHP_6649"
52196,"REGULAR AIR","31-01-2010","SHP_6650"
52196,"REGULAR AIR","01-02-2010","SHP_6651"
52292,"DELIVERY TRUCK","04-10-2010","SHP_6652"
52423,"REGULAR AIR","13-04-2011","SHP_6653"
52423,"REGULAR AIR","12-04-2011","SHP_6654"
52448,"DELIVERY TRUCK","11-09-2010","SHP_6655"
52580,"REGULAR AIR","30-08-2012","SHP_6656"
53056,"REGULAR AIR","04-11-2011","SHP_6657"
53060,"REGULAR AIR","24-03-2010","SHP_6658"
53283,"REGULAR AIR","29-10-2011","SHP_6659"
53344,"REGULAR AIR","26-02-2010","SHP_6660"
53381,"REGULAR AIR","27-09-2010","SHP_6661"
53571,"REGULAR AIR","17-03-2012","SHP_6662"
53635,"REGULAR AIR","20-07-2012","SHP_6663"
53762,"REGULAR AIR","02-06-2012","SHP_6664"
54086,"DELIVERY TRUCK","08-09-2012","SHP_6665"
54180,"REGULAR AIR","24-10-2012","SHP_6666"
54215,"REGULAR AIR","23-10-2011","SHP_6667"
54336,"REGULAR AIR","17-04-2010","SHP_6668"
54467,"REGULAR AIR","20-10-2010","SHP_6669"
54467,"REGULAR AIR","23-10-2010","SHP_6670"
54534,"REGULAR AIR","21-03-2012","SHP_6671"
54564,"EXPRESS AIR","08-12-2010","SHP_6672"
54692,"REGULAR AIR","05-03-2010","SHP_6673"
54692,"REGULAR AIR","07-03-2010","SHP_6674"
54727,"REGULAR AIR","14-12-2010","SHP_6675"
54886,"REGULAR AIR","05-08-2012","SHP_6676"
54977,"REGULAR AIR","14-07-2011","SHP_6677"
54977,"REGULAR AIR","15-07-2011","SHP_6678"
55040,"REGULAR AIR","14-04-2009","SHP_6679"
55040,"REGULAR AIR","12-04-2009","SHP_6680"
55040,"DELIVERY TRUCK","14-04-2009","SHP_6681"
55203,"REGULAR AIR","11-04-2010","SHP_6682"
55330,"REGULAR AIR","12-08-2009","SHP_6683"
55494,"EXPRESS AIR","27-06-2012","SHP_6684"
55494,"REGULAR AIR","26-06-2012","SHP_6685"
55554,"REGULAR AIR","17-11-2009","SHP_6686"
55554,"REGULAR AIR","19-11-2009","SHP_6687"
56006,"REGULAR AIR","01-10-2011","SHP_6688"
56006,"REGULAR AIR","03-10-2011","SHP_6689"
56130,"REGULAR AIR","01-12-2011","SHP_6690"
56162,"DELIVERY TRUCK","27-04-2011","SHP_6691"
56261,"DELIVERY TRUCK","29-02-2012","SHP_6692"
56358,"REGULAR AIR","03-03-2012","SHP_6693"
56452,"DELIVERY TRUCK","15-02-2009","SHP_6694"
56483,"REGULAR AIR","19-02-2009","SHP_6695"
56484,"REGULAR AIR","22-11-2011","SHP_6696"
56676,"REGULAR AIR","26-10-2012","SHP_6697"
56740,"REGULAR AIR","18-10-2012","SHP_6698"
56740,"REGULAR AIR","20-10-2012","SHP_6699"
56802,"REGULAR AIR","30-05-2012","SHP_6700"
56868,"REGULAR AIR","10-12-2011","SHP_6701"
56869,"REGULAR AIR","25-07-2010","SHP_6702"
57190,"REGULAR AIR","28-05-2010","SHP_6703"
57190,"REGULAR AIR","29-05-2010","SHP_6704"
57248,"REGULAR AIR","17-10-2009","SHP_6705"
57318,"REGULAR AIR","12-01-2010","SHP_6706"
57350,"REGULAR AIR","26-05-2011","SHP_6707"
57381,"REGULAR AIR","08-08-2009","SHP_6708"
57381,"REGULAR AIR","07-08-2009","SHP_6709"
57444,"REGULAR AIR","15-05-2011","SHP_6710"
57476,"DELIVERY TRUCK","17-03-2009","SHP_6711"
57476,"REGULAR AIR","18-03-2009","SHP_6712"
57633,"EXPRESS AIR","07-02-2011","SHP_6713"
57669,"REGULAR AIR","09-08-2010","SHP_6714"
57734,"REGULAR AIR","18-09-2009","SHP_6715"
57760,"REGULAR AIR","14-07-2011","SHP_6716"
57891,"REGULAR AIR","17-12-2010","SHP_6717"
58084,"REGULAR AIR","19-08-2012","SHP_6718"
58084,"REGULAR AIR","21-08-2012","SHP_6719"
58179,"REGULAR AIR","06-09-2011","SHP_6720"
58279,"REGULAR AIR","11-04-2009","SHP_6721"
58369,"REGULAR AIR","31-08-2012","SHP_6722"
58369,"DELIVERY TRUCK","30-08-2012","SHP_6723"
58371,"REGULAR AIR","13-05-2010","SHP_6724"
58371,"REGULAR AIR","12-05-2010","SHP_6725"
58433,"DELIVERY TRUCK","02-07-2011","SHP_6726"
58433,"REGULAR AIR","03-07-2011","SHP_6727"
58433,"DELIVERY TRUCK","03-07-2011","SHP_6728"
58855,"REGULAR AIR","31-10-2010","SHP_6729"
59173,"DELIVERY TRUCK","21-12-2010","SHP_6730"
59363,"REGULAR AIR","02-05-2009","SHP_6731"
59553,"REGULAR AIR","13-11-2010","SHP_6732"
59553,"REGULAR AIR","14-11-2010","SHP_6733"
59681,"EXPRESS AIR","13-06-2009","SHP_6734"
59781,"EXPRESS AIR","13-12-2012","SHP_6735"
59781,"REGULAR AIR","13-12-2012","SHP_6736"
59812,"REGULAR AIR","22-06-2011","SHP_6737"
59812,"REGULAR AIR","23-06-2011","SHP_6738"
59815,"REGULAR AIR","17-12-2010","SHP_6739"
59971,"EXPRESS AIR","02-06-2011","SHP_6740"
59971,"REGULAR AIR","02-06-2011","SHP_6741"
481,"REGULAR AIR","09-10-2012","SHP_6742"
834,"DELIVERY TRUCK","23-05-2009","SHP_6743"
1414,"DELIVERY TRUCK","15-08-2011","SHP_6744"
2305,"DELIVERY TRUCK","27-01-2010","SHP_6745"
2305,"REGULAR AIR","26-01-2010","SHP_6746"
2311,"REGULAR AIR","02-05-2011","SHP_6747"
2438,"REGULAR AIR","17-07-2010","SHP_6748"
2438,"REGULAR AIR","16-07-2010","SHP_6749"
2595,"DELIVERY TRUCK","14-12-2011","SHP_6750"
2595,"REGULAR AIR","15-12-2011","SHP_6751"
2595,"EXPRESS AIR","15-12-2011","SHP_6752"
2790,"REGULAR AIR","19-08-2009","SHP_6753"
2790,"DELIVERY TRUCK","20-08-2009","SHP_6754"
2790,"EXPRESS AIR","19-08-2009","SHP_6755"
2790,"REGULAR AIR","20-08-2009","SHP_6756"
3395,"EXPRESS AIR","31-10-2009","SHP_6757"
3395,"REGULAR AIR","31-10-2009","SHP_6758"
3395,"REGULAR AIR","30-10-2009","SHP_6759"
3907,"REGULAR AIR","20-08-2012","SHP_6760"
3907,"EXPRESS AIR","19-08-2012","SHP_6761"
4195,"REGULAR AIR","30-05-2010","SHP_6762"
4391,"REGULAR AIR","19-02-2012","SHP_6763"
4422,"REGULAR AIR","21-05-2011","SHP_6764"
4741,"REGULAR AIR","07-07-2012","SHP_6765"
4835,"REGULAR AIR","24-10-2009","SHP_6766"
5028,"REGULAR AIR","18-04-2012","SHP_6767"
5095,"REGULAR AIR","22-04-2012","SHP_6768"
5317,"EXPRESS AIR","15-09-2009","SHP_6769"
5317,"DELIVERY TRUCK","15-09-2009","SHP_6770"
5317,"REGULAR AIR","15-09-2009","SHP_6771"
5735,"DELIVERY TRUCK","11-12-2009","SHP_6772"
5856,"DELIVERY TRUCK","07-11-2009","SHP_6773"
5891,"REGULAR AIR","30-12-2012","SHP_6774"
6274,"EXPRESS AIR","15-07-2011","SHP_6775"
6309,"REGULAR AIR","10-06-2010","SHP_6776"
6368,"DELIVERY TRUCK","22-02-2009","SHP_6777"
6978,"REGULAR AIR","10-12-2010","SHP_6778"
7461,"DELIVERY TRUCK","14-01-2009","SHP_6779"
7461,"REGULAR AIR","16-01-2009","SHP_6780"
9505,"REGULAR AIR","09-06-2012","SHP_6781"
9505,"REGULAR AIR","10-06-2012","SHP_6782"
9794,"REGULAR AIR","25-03-2012","SHP_6783"
10148,"DELIVERY TRUCK","25-03-2009","SHP_6784"
11045,"REGULAR AIR","26-03-2012","SHP_6785"
11074,"REGULAR AIR","11-06-2011","SHP_6786"
11074,"REGULAR AIR","10-06-2011","SHP_6787"
12449,"REGULAR AIR","02-02-2010","SHP_6788"
14661,"REGULAR AIR","25-01-2010","SHP_6789"
15303,"REGULAR AIR","14-09-2010","SHP_6790"
15303,"REGULAR AIR","15-09-2010","SHP_6791"
15622,"DELIVERY TRUCK","26-08-2011","SHP_6792"
15622,"REGULAR AIR","26-08-2011","SHP_6793"
15778,"REGULAR AIR","08-05-2010","SHP_6794"
16164,"REGULAR AIR","12-01-2012","SHP_6795"
16164,"REGULAR AIR","10-01-2012","SHP_6796"
16166,"REGULAR AIR","01-02-2010","SHP_6797"
16768,"REGULAR AIR","26-07-2009","SHP_6798"
17313,"EXPRESS AIR","09-05-2009","SHP_6799"
17447,"REGULAR AIR","20-05-2012","SHP_6800"
18145,"REGULAR AIR","05-09-2010","SHP_6801"
18215,"REGULAR AIR","20-09-2010","SHP_6802"
18598,"EXPRESS AIR","09-08-2010","SHP_6803"
18598,"REGULAR AIR","08-08-2010","SHP_6804"
19234,"REGULAR AIR","24-01-2009","SHP_6805"
19555,"REGULAR AIR","15-02-2010","SHP_6806"
19555,"REGULAR AIR","18-02-2010","SHP_6807"
19843,"REGULAR AIR","29-07-2010","SHP_6808"
20646,"REGULAR AIR","01-04-2011","SHP_6809"
21222,"REGULAR AIR","05-02-2009","SHP_6810"
22755,"REGULAR AIR","31-03-2009","SHP_6811"
22755,"REGULAR AIR","01-04-2009","SHP_6812"
23136,"REGULAR AIR","26-09-2009","SHP_6813"
23685,"REGULAR AIR","30-06-2012","SHP_6814"
23745,"REGULAR AIR","05-12-2012","SHP_6815"
23745,"DELIVERY TRUCK","09-12-2012","SHP_6816"
25571,"REGULAR AIR","20-08-2012","SHP_6817"
26053,"EXPRESS AIR","24-01-2012","SHP_6818"
26277,"REGULAR AIR","28-06-2011","SHP_6819"
26374,"REGULAR AIR","06-11-2009","SHP_6820"
26944,"REGULAR AIR","10-11-2009","SHP_6821"
27013,"REGULAR AIR","09-07-2009","SHP_6822"
27013,"REGULAR AIR","05-07-2009","SHP_6823"
27904,"REGULAR AIR","04-09-2011","SHP_6824"
27974,"EXPRESS AIR","09-10-2010","SHP_6825"
