"Order_ID","Order_Date","Order_Priority","Ord_id"
43043,"14-04-2012","CRITICAL","Ord_4690"
43170,"13-05-2010","LOW","Ord_4691"
43397,"12-05-2011","CRITICAL","Ord_4692"
43494,"03-01-2012","MEDIUM","Ord_4693"
43682,"27-08-2012","MEDIUM","Ord_4694"
43814,"09-01-2011","MEDIUM","Ord_4695"
43815,"13-06-2012","NOT SPECIFIED","Ord_4696"
43844,"31-10-2010","HIGH","Ord_4697"
43846,"26-02-2009","HIGH","Ord_4698"
43974,"16-09-2009","NOT SPECIFIED","Ord_4699"
44003,"17-11-2011","LOW","Ord_4700"
44069,"02-01-2009","CRITICAL","Ord_4701"
44099,"12-03-2012","MEDIUM","Ord_4702"
44133,"06-01-2010","HIGH","Ord_4703"
44261,"23-03-2012","HIGH","Ord_4704"
44323,"07-08-2012","MEDIUM","Ord_4705"
44517,"23-04-2009","MEDIUM","Ord_4706"
44549,"22-01-2012","MEDIUM","Ord_4707"
44679,"03-06-2012","MEDIUM","Ord_4708"
44836,"11-09-2009","MEDIUM","Ord_4709"
45120,"09-04-2009","CRITICAL","Ord_4710"
45158,"10-04-2010","LOW","Ord_4711"
45254,"26-07-2010","HIGH","Ord_4712"
45315,"20-04-2012","MEDIUM","Ord_4713"
45380,"30-04-2009","CRITICAL","Ord_4714"
45409,"12-04-2010","CRITICAL","Ord_4715"
45539,"02-08-2009","NOT SPECIFIED","Ord_4716"
45605,"10-04-2010","MEDIUM","Ord_4717"
45664,"09-06-2012","NOT SPECIFIED","Ord_4718"
45671,"12-06-2011","LOW","Ord_4719"
45762,"21-07-2010","LOW","Ord_4720"
46151,"08-11-2009","CRITICAL","Ord_4721"
46407,"26-03-2009","NOT SPECIFIED","Ord_4722"
46499,"07-06-2009","CRITICAL","Ord_4723"
46631,"11-03-2012","NOT SPECIFIED","Ord_4724"
46662,"29-12-2011","CRITICAL","Ord_4725"
46691,"24-06-2012","CRITICAL","Ord_4726"
46880,"03-07-2010","CRITICAL","Ord_4727"
47011,"19-02-2009","HIGH","Ord_4728"
47201,"28-12-2009","CRITICAL","Ord_4729"
47457,"03-06-2009","LOW","Ord_4730"
47522,"23-10-2012","HIGH","Ord_4731"
47553,"22-05-2011","MEDIUM","Ord_4732"
47584,"27-07-2010","CRITICAL","Ord_4733"
47683,"01-09-2010","LOW","Ord_4734"
47872,"12-06-2009","CRITICAL","Ord_4735"
47877,"28-08-2009","MEDIUM","Ord_4736"
47879,"11-01-2012","CRITICAL","Ord_4737"
47910,"15-08-2009","HIGH","Ord_4738"
47972,"11-10-2010","MEDIUM","Ord_4739"
48192,"16-12-2009","CRITICAL","Ord_4740"
48288,"22-07-2011","MEDIUM","Ord_4741"
48293,"09-04-2012","CRITICAL","Ord_4742"
48294,"26-05-2010","HIGH","Ord_4743"
48322,"04-03-2012","MEDIUM","Ord_4744"
48353,"15-12-2012","NOT SPECIFIED","Ord_4745"
48420,"11-10-2009","LOW","Ord_4746"
48512,"03-08-2011","NOT SPECIFIED","Ord_4747"
48641,"05-12-2011","HIGH","Ord_4748"
48672,"26-12-2012","HIGH","Ord_4749"
48709,"28-08-2011","HIGH","Ord_4750"
48832,"05-05-2010","HIGH","Ord_4751"
48836,"14-02-2009","CRITICAL","Ord_4752"
48935,"07-01-2010","LOW","Ord_4753"
49026,"07-03-2011","LOW","Ord_4754"
49925,"22-01-2010","HIGH","Ord_4755"
50337,"16-04-2009","NOT SPECIFIED","Ord_4756"
50656,"25-10-2009","CRITICAL","Ord_4757"
50950,"30-12-2012","NOT SPECIFIED","Ord_4758"
50977,"11-06-2012","LOW","Ord_4759"
51011,"06-06-2010","LOW","Ord_4760"
51171,"21-06-2010","HIGH","Ord_4761"
51267,"03-05-2012","LOW","Ord_4762"
51362,"22-02-2010","MEDIUM","Ord_4763"
51489,"03-03-2012","CRITICAL","Ord_4764"
51493,"06-07-2011","LOW","Ord_4765"
51969,"04-09-2011","HIGH","Ord_4766"
52003,"18-02-2012","LOW","Ord_4767"
52196,"30-01-2010","NOT SPECIFIED","Ord_4768"
52292,"03-10-2010","NOT SPECIFIED","Ord_4769"
52423,"11-04-2011","CRITICAL","Ord_4770"
52448,"10-09-2010","NOT SPECIFIED","Ord_4771"
52580,"28-08-2012","HIGH","Ord_4772"
53056,"03-11-2011","CRITICAL","Ord_4773"
53060,"22-03-2010","CRITICAL","Ord_4774"
53283,"28-10-2011","HIGH","Ord_4775"
53344,"24-02-2010","HIGH","Ord_4776"
53381,"26-09-2010","CRITICAL","Ord_4777"
53571,"15-03-2012","NOT SPECIFIED","Ord_4778"
53635,"18-07-2012","NOT SPECIFIED","Ord_4779"
53762,"01-06-2012","CRITICAL","Ord_4780"
54086,"06-09-2012","LOW","Ord_4781"
54180,"22-10-2012","CRITICAL","Ord_4782"
54215,"21-10-2011","HIGH","Ord_4783"
54336,"15-04-2010","MEDIUM","Ord_4784"
54467,"18-10-2010","LOW","Ord_4785"
54534,"19-03-2012","NOT SPECIFIED","Ord_4786"
54564,"06-12-2010","HIGH","Ord_4787"
54692,"05-03-2010","MEDIUM","Ord_4788"
54727,"13-12-2010","MEDIUM","Ord_4789"
54886,"04-08-2012","CRITICAL","Ord_4790"
54977,"10-07-2011","LOW","Ord_4791"
55040,"12-04-2009","HIGH","Ord_4792"
55203,"11-04-2010","LOW","Ord_4793"
55330,"12-08-2009","MEDIUM","Ord_4794"
55494,"25-06-2012","NOT SPECIFIED","Ord_4795"
55554,"16-11-2009","CRITICAL","Ord_4796"
56006,"01-10-2011","CRITICAL","Ord_4797"
56130,"29-11-2011","MEDIUM","Ord_4798"
56162,"25-04-2011","NOT SPECIFIED","Ord_4799"
56261,"27-02-2012","CRITICAL","Ord_4800"
56358,"01-03-2012","NOT SPECIFIED","Ord_4801"
56452,"14-02-2009","NOT SPECIFIED","Ord_4802"
56483,"19-02-2009","HIGH","Ord_4803"
56484,"21-11-2011","NOT SPECIFIED","Ord_4804"
56676,"25-10-2012","CRITICAL","Ord_4805"
56740,"16-10-2012","LOW","Ord_4806"
56802,"29-05-2012","HIGH","Ord_4807"
56868,"03-12-2011","LOW","Ord_4808"
56869,"23-07-2010","LOW","Ord_4809"
57190,"28-05-2010","MEDIUM","Ord_4810"
57248,"15-10-2009","CRITICAL","Ord_4811"
57318,"10-01-2010","MEDIUM","Ord_4812"
57350,"25-05-2011","HIGH","Ord_4813"
57381,"07-08-2009","HIGH","Ord_4814"
57444,"14-05-2011","CRITICAL","Ord_4815"
57476,"16-03-2009","HIGH","Ord_4816"
57633,"06-02-2011","HIGH","Ord_4817"
57669,"08-08-2010","CRITICAL","Ord_4818"
57734,"16-09-2009","HIGH","Ord_4819"
57760,"12-07-2011","NOT SPECIFIED","Ord_4820"
57891,"17-12-2010","MEDIUM","Ord_4821"
58084,"19-08-2012","MEDIUM","Ord_4822"
58179,"05-09-2011","MEDIUM","Ord_4823"
58279,"11-04-2009","MEDIUM","Ord_4824"
58369,"30-08-2012","HIGH","Ord_4825"
58371,"11-05-2010","MEDIUM","Ord_4826"
58433,"01-07-2011","HIGH","Ord_4827"
58855,"31-10-2010","MEDIUM","Ord_4828"
59173,"20-12-2010","HIGH","Ord_4829"
59363,"02-05-2009","HIGH","Ord_4830"
59553,"12-11-2010","NOT SPECIFIED","Ord_4831"
59681,"11-06-2009","CRITICAL","Ord_4832"
59812,"22-06-2011","MEDIUM","Ord_4833"
59815,"15-12-2010","NOT SPECIFIED","Ord_4834"
59971,"31-05-2011","CRITICAL","Ord_4835"
481,"07-10-2012","HIGH","Ord_4836"
834,"22-05-2009","MEDIUM","Ord_4837"
1414,"15-08-2011","CRITICAL","Ord_4838"
2311,"01-05-2011","HIGH","Ord_4839"
2438,"14-07-2010","HIGH","Ord_4840"
2595,"13-12-2011","NOT SPECIFIED","Ord_4841"
2790,"18-08-2009","HIGH","Ord_4842"
3395,"29-10-2009","NOT SPECIFIED","Ord_4843"
4195,"28-05-2010","NOT SPECIFIED","Ord_4844"
4391,"17-02-2012","HIGH","Ord_4845"
4422,"21-05-2011","MEDIUM","Ord_4846"
4741,"06-07-2012","NOT SPECIFIED","Ord_4847"
4835,"24-10-2009","CRITICAL","Ord_4848"
5028,"16-04-2012","HIGH","Ord_4849"
5095,"21-04-2012","HIGH","Ord_4850"
5317,"08-09-2009","LOW","Ord_4851"
5735,"10-12-2009","MEDIUM","Ord_4852"
5856,"05-11-2009","HIGH","Ord_4853"
5891,"28-12-2012","MEDIUM","Ord_4854"
6274,"14-07-2011","NOT SPECIFIED","Ord_4855"
6309,"09-06-2010","MEDIUM","Ord_4856"
6368,"22-02-2009","NOT SPECIFIED","Ord_4857"
6978,"09-12-2010","HIGH","Ord_4858"
7461,"12-01-2009","LOW","Ord_4859"
9505,"07-06-2012","HIGH","Ord_4860"
9794,"24-03-2012","NOT SPECIFIED","Ord_4861"
10148,"25-03-2009","LOW","Ord_4862"
11045,"25-03-2012","MEDIUM","Ord_4863"
11074,"09-06-2011","HIGH","Ord_4864"
12449,"31-01-2010","MEDIUM","Ord_4865"
14661,"24-01-2010","NOT SPECIFIED","Ord_4866"
15303,"13-09-2010","CRITICAL","Ord_4867"
15622,"25-08-2011","HIGH","Ord_4868"
15778,"06-05-2010","HIGH","Ord_4869"
16166,"31-01-2010","CRITICAL","Ord_4870"
16768,"25-07-2009","HIGH","Ord_4871"
17313,"07-05-2009","HIGH","Ord_4872"
17447,"18-05-2012","LOW","Ord_4873"
18145,"04-09-2010","MEDIUM","Ord_4874"
18215,"19-09-2010","MEDIUM","Ord_4875"
18598,"06-08-2010","CRITICAL","Ord_4876"
19234,"24-01-2009","HIGH","Ord_4877"
19555,"11-02-2010","LOW","Ord_4878"
19843,"29-07-2010","MEDIUM","Ord_4879"
20646,"30-03-2011","MEDIUM","Ord_4880"
21222,"03-02-2009","NOT SPECIFIED","Ord_4881"
22755,"30-03-2009","MEDIUM","Ord_4882"
23136,"25-09-2009","NOT SPECIFIED","Ord_4883"
23685,"29-06-2012","NOT SPECIFIED","Ord_4884"
23745,"05-12-2012","LOW","Ord_4885"
25571,"18-08-2012","CRITICAL","Ord_4886"
26053,"24-01-2012","LOW","Ord_4887"
26277,"27-06-2011","MEDIUM","Ord_4888"
26374,"05-11-2009","NOT SPECIFIED","Ord_4889"
26944,"07-11-2009","CRITICAL","Ord_4890"
27013,"05-07-2009","LOW","Ord_4891"
27904,"03-09-2011","HIGH","Ord_4892"
29767,"05-02-2011","HIGH","Ord_4893"
29826,"24-09-2009","CRITICAL","Ord_4894"
30566,"01-07-2011","LOW","Ord_4895"
30852,"14-05-2009","CRITICAL","Ord_4896"
31204,"21-08-2010","LOW","Ord_4897"
32513,"02-02-2012","LOW","Ord_4898"
32641,"21-03-2010","HIGH","Ord_4899"
33729,"19-09-2012","NOT SPECIFIED","Ord_4900"
34083,"05-02-2012","NOT SPECIFIED","Ord_4901"
34532,"11-12-2012","LOW","Ord_4902"
35139,"18-01-2010","HIGH","Ord_4903"
35239,"12-11-2011","CRITICAL","Ord_4904"
35875,"14-06-2011","HIGH","Ord_4905"
37125,"14-01-2010","HIGH","Ord_4906"
37158,"22-09-2012","LOW","Ord_4907"
37380,"01-04-2011","CRITICAL","Ord_4908"
37445,"18-02-2012","HIGH","Ord_4909"
38212,"04-04-2011","MEDIUM","Ord_4910"
38661,"12-02-2012","HIGH","Ord_4911"
39110,"05-02-2010","MEDIUM","Ord_4912"
39235,"14-07-2010","MEDIUM","Ord_4913"
39270,"06-02-2011","HIGH","Ord_4914"
39586,"19-05-2011","NOT SPECIFIED","Ord_4915"
39812,"20-06-2009","NOT SPECIFIED","Ord_4916"
40673,"17-02-2012","LOW","Ord_4917"
41413,"16-11-2011","LOW","Ord_4918"
41824,"04-07-2010","NOT SPECIFIED","Ord_4919"
42628,"05-05-2011","NOT SPECIFIED","Ord_4920"
42722,"07-10-2012","NOT SPECIFIED","Ord_4921"
42753,"18-01-2012","MEDIUM","Ord_4922"
43013,"22-04-2011","LOW","Ord_4923"
44198,"04-01-2011","CRITICAL","Ord_4924"
44451,"11-09-2011","LOW","Ord_4925"
44834,"20-04-2009","MEDIUM","Ord_4926"
46053,"13-09-2012","HIGH","Ord_4927"
47329,"10-02-2010","LOW","Ord_4928"
47461,"25-04-2010","HIGH","Ord_4929"
47525,"03-03-2011","MEDIUM","Ord_4930"
48803,"09-11-2012","CRITICAL","Ord_4931"
49027,"11-04-2011","HIGH","Ord_4932"
50822,"07-02-2012","MEDIUM","Ord_4933"
51714,"05-09-2009","NOT SPECIFIED","Ord_4934"
51815,"26-05-2009","LOW","Ord_4935"
51906,"01-09-2011","HIGH","Ord_4936"
52128,"22-11-2010","NOT SPECIFIED","Ord_4937"
52675,"10-10-2011","MEDIUM","Ord_4938"
53189,"23-08-2011","CRITICAL","Ord_4939"
54307,"08-01-2012","HIGH","Ord_4940"
54917,"09-04-2010","HIGH","Ord_4941"
57511,"06-10-2009","CRITICAL","Ord_4942"
57857,"01-05-2010","HIGH","Ord_4943"
57861,"25-10-2012","MEDIUM","Ord_4944"
58247,"23-09-2011","NOT SPECIFIED","Ord_4945"
58470,"08-06-2011","HIGH","Ord_4946"
58759,"21-01-2009","LOW","Ord_4947"
59780,"20-02-2010","CRITICAL","Ord_4948"
358,"19-09-2010","HIGH","Ord_4949"
1767,"13-03-2011","HIGH","Ord_4950"
1863,"22-09-2010","NOT SPECIFIED","Ord_4951"
2915,"30-03-2009","LOW","Ord_4952"
3046,"29-11-2011","HIGH","Ord_4953"
4389,"04-05-2009","MEDIUM","Ord_4954"
6180,"11-04-2011","MEDIUM","Ord_4955"
7078,"11-04-2010","HIGH","Ord_4956"
7654,"10-02-2010","HIGH","Ord_4957"
7746,"05-12-2010","MEDIUM","Ord_4958"
8387,"20-03-2010","NOT SPECIFIED","Ord_4959"
8768,"18-08-2011","HIGH","Ord_4960"
9504,"25-11-2012","MEDIUM","Ord_4961"
10341,"21-12-2012","HIGH","Ord_4962"
10982,"10-12-2012","NOT SPECIFIED","Ord_4963"
14176,"12-03-2009","LOW","Ord_4964"
14497,"20-05-2012","MEDIUM","Ord_4965"
15074,"28-11-2009","NOT SPECIFIED","Ord_4966"
15104,"29-03-2012","MEDIUM","Ord_4967"
17445,"21-08-2011","NOT SPECIFIED","Ord_4968"
18593,"22-09-2011","HIGH","Ord_4969"
19652,"02-06-2012","CRITICAL","Ord_4970"
20743,"15-12-2011","HIGH","Ord_4971"
21862,"12-09-2010","NOT SPECIFIED","Ord_4972"
22787,"05-04-2011","MEDIUM","Ord_4973"
23170,"21-05-2009","NOT SPECIFIED","Ord_4974"
23328,"15-09-2010","HIGH","Ord_4975"
24260,"03-10-2010","NOT SPECIFIED","Ord_4976"
24261,"17-09-2012","CRITICAL","Ord_4977"
26054,"12-02-2010","CRITICAL","Ord_4978"
27750,"19-10-2012","LOW","Ord_4979"
27872,"13-10-2011","NOT SPECIFIED","Ord_4980"
31109,"28-10-2011","LOW","Ord_4981"
32165,"14-10-2012","NOT SPECIFIED","Ord_4982"
32325,"01-11-2012","CRITICAL","Ord_4983"
32931,"15-02-2010","LOW","Ord_4984"
33189,"20-11-2009","LOW","Ord_4985"
34311,"05-09-2009","HIGH","Ord_4986"
35111,"05-06-2010","CRITICAL","Ord_4987"
35173,"13-03-2012","NOT SPECIFIED","Ord_4988"
36773,"23-09-2010","NOT SPECIFIED","Ord_4989"
36997,"05-12-2010","NOT SPECIFIED","Ord_4990"
37700,"08-12-2009","CRITICAL","Ord_4991"
38529,"02-02-2009","LOW","Ord_4992"
40162,"24-01-2010","CRITICAL","Ord_4993"
40612,"28-02-2011","HIGH","Ord_4994"
41987,"21-10-2011","NOT SPECIFIED","Ord_4995"
42083,"11-12-2011","CRITICAL","Ord_4996"
42151,"15-12-2010","HIGH","Ord_4997"
42658,"15-06-2010","MEDIUM","Ord_4998"
43911,"14-01-2009","MEDIUM","Ord_4999"
44005,"03-09-2010","MEDIUM","Ord_5000"
44486,"09-07-2012","CRITICAL","Ord_5001"
45284,"07-01-2012","HIGH","Ord_5002"
45668,"12-12-2010","NOT SPECIFIED","Ord_5003"
46023,"24-03-2012","NOT SPECIFIED","Ord_5004"
46533,"07-10-2009","HIGH","Ord_5005"
48321,"29-07-2010","HIGH","Ord_5006"
48673,"26-04-2012","NOT SPECIFIED","Ord_5007"
48742,"17-04-2012","NOT SPECIFIED","Ord_5008"
48998,"16-02-2009","LOW","Ord_5009"
50246,"18-08-2010","MEDIUM","Ord_5010"
51200,"18-11-2011","MEDIUM","Ord_5011"
51271,"25-10-2010","HIGH","Ord_5012"
51297,"11-11-2012","LOW","Ord_5013"
51842,"28-11-2011","LOW","Ord_5014"
51968,"05-09-2009","MEDIUM","Ord_5015"
52578,"07-03-2011","CRITICAL","Ord_5016"
53027,"26-10-2010","LOW","Ord_5017"
54214,"02-01-2012","MEDIUM","Ord_5018"
54342,"08-06-2009","LOW","Ord_5019"
54656,"19-11-2012","HIGH","Ord_5020"
54949,"10-08-2009","LOW","Ord_5021"
55813,"28-07-2012","LOW","Ord_5022"
56834,"01-05-2011","HIGH","Ord_5023"
57380,"20-10-2011","LOW","Ord_5024"
58722,"11-10-2012","CRITICAL","Ord_5025"
58981,"31-01-2011","HIGH","Ord_5026"
59686,"08-03-2011","LOW","Ord_5027"
6791,"01-02-2011","MEDIUM","Ord_5028"
9895,"20-04-2010","LOW","Ord_5029"
11846,"20-04-2010","LOW","Ord_5030"
12450,"12-03-2009","NOT SPECIFIED","Ord_5031"
16518,"29-09-2012","CRITICAL","Ord_5032"
17860,"06-04-2011","CRITICAL","Ord_5033"
17952,"11-10-2010","MEDIUM","Ord_5034"
18596,"02-10-2012","LOW","Ord_5035"
21410,"01-05-2012","CRITICAL","Ord_5036"
22563,"20-05-2012","CRITICAL","Ord_5037"
26688,"18-08-2010","MEDIUM","Ord_5038"
26881,"01-08-2009","LOW","Ord_5039"
26887,"15-05-2011","CRITICAL","Ord_5040"
29761,"03-07-2012","MEDIUM","Ord_5041"
31810,"21-05-2009","CRITICAL","Ord_5042"
36548,"30-10-2010","LOW","Ord_5043"
39585,"29-12-2011","NOT SPECIFIED","Ord_5044"
41793,"15-05-2009","HIGH","Ord_5045"
42949,"21-05-2009","NOT SPECIFIED","Ord_5046"
43044,"17-10-2009","MEDIUM","Ord_5047"
46048,"11-12-2012","MEDIUM","Ord_5048"
48354,"20-04-2011","MEDIUM","Ord_5049"
48416,"06-07-2009","NOT SPECIFIED","Ord_5050"
49798,"08-12-2012","CRITICAL","Ord_5051"
50470,"23-08-2010","LOW","Ord_5052"
52900,"20-05-2011","HIGH","Ord_5053"
57572,"12-07-2011","MEDIUM","Ord_5054"
57766,"30-04-2010","HIGH","Ord_5055"
58566,"23-08-2011","NOT SPECIFIED","Ord_5056"
58658,"11-06-2012","MEDIUM","Ord_5057"
59139,"29-01-2011","CRITICAL","Ord_5058"
59942,"08-02-2009","MEDIUM","Ord_5059"
6850,"11-02-2010","HIGH","Ord_5060"
7488,"03-05-2012","CRITICAL","Ord_5061"
7552,"10-09-2012","CRITICAL","Ord_5062"
7585,"19-05-2011","HIGH","Ord_5063"
8289,"28-10-2012","LOW","Ord_5064"
8679,"06-05-2012","MEDIUM","Ord_5065"
12481,"10-07-2011","CRITICAL","Ord_5066"
20128,"31-08-2009","NOT SPECIFIED","Ord_5067"
24804,"27-05-2011","NOT SPECIFIED","Ord_5068"
28357,"21-05-2010","NOT SPECIFIED","Ord_5069"
31043,"15-07-2009","HIGH","Ord_5070"
32355,"20-05-2009","NOT SPECIFIED","Ord_5071"
33700,"07-04-2011","LOW","Ord_5072"
35811,"03-01-2012","CRITICAL","Ord_5073"
38598,"15-08-2009","LOW","Ord_5074"
40678,"28-04-2010","LOW","Ord_5075"
41154,"30-04-2009","LOW","Ord_5076"
43909,"07-01-2009","HIGH","Ord_5077"
45346,"15-11-2012","HIGH","Ord_5078"
46336,"29-07-2011","HIGH","Ord_5079"
52320,"24-09-2012","LOW","Ord_5080"
52357,"03-09-2009","NOT SPECIFIED","Ord_5081"
53573,"15-03-2009","NOT SPECIFIED","Ord_5082"
56420,"24-07-2011","LOW","Ord_5083"
57412,"13-07-2009","LOW","Ord_5084"
66,"19-01-2009","LOW","Ord_5085"
1762,"19-08-2009","NOT SPECIFIED","Ord_5086"
6150,"01-10-2012","CRITICAL","Ord_5087"
6310,"03-05-2009","NOT SPECIFIED","Ord_5088"
9664,"07-04-2010","HIGH","Ord_5089"
11168,"21-10-2012","CRITICAL","Ord_5090"
12417,"24-10-2010","CRITICAL","Ord_5091"
13607,"18-11-2010","CRITICAL","Ord_5092"
14597,"30-08-2010","CRITICAL","Ord_5093"
15015,"25-11-2010","HIGH","Ord_5094"
17539,"15-09-2011","NOT SPECIFIED","Ord_5095"
19559,"15-04-2010","HIGH","Ord_5096"
21188,"21-09-2011","CRITICAL","Ord_5097"
21318,"04-07-2010","HIGH","Ord_5098"
21792,"25-09-2012","NOT SPECIFIED","Ord_5099"
21831,"19-09-2009","NOT SPECIFIED","Ord_5100"
22818,"22-05-2009","CRITICAL","Ord_5101"
22818,"22-05-2009","LOW","Ord_5102"
24801,"15-11-2012","HIGH","Ord_5103"
27780,"20-10-2012","CRITICAL","Ord_5104"
27843,"05-09-2010","MEDIUM","Ord_5105"
28773,"10-02-2011","LOW","Ord_5106"
30786,"16-07-2012","MEDIUM","Ord_5107"
31809,"28-07-2010","HIGH","Ord_5108"
31878,"18-12-2011","MEDIUM","Ord_5109"
34976,"24-11-2012","MEDIUM","Ord_5110"
34979,"28-09-2010","CRITICAL","Ord_5111"
36608,"28-09-2011","LOW","Ord_5112"
36994,"17-06-2011","CRITICAL","Ord_5113"
38944,"20-04-2010","MEDIUM","Ord_5114"
39075,"19-02-2012","NOT SPECIFIED","Ord_5115"
39425,"16-08-2012","CRITICAL","Ord_5116"
41921,"23-02-2012","MEDIUM","Ord_5117"
42945,"29-12-2012","NOT SPECIFIED","Ord_5118"
43104,"28-10-2012","HIGH","Ord_5119"
43301,"21-08-2009","CRITICAL","Ord_5120"
44995,"06-08-2009","HIGH","Ord_5121"
45989,"23-08-2010","HIGH","Ord_5122"
49767,"08-11-2010","CRITICAL","Ord_5123"
51239,"23-02-2012","LOW","Ord_5124"
51269,"12-01-2012","HIGH","Ord_5125"
51269,"12-01-2012","CRITICAL","Ord_5126"
54084,"10-09-2011","CRITICAL","Ord_5127"
55014,"01-11-2010","HIGH","Ord_5128"
55845,"21-07-2011","LOW","Ord_5129"
55846,"20-07-2009","NOT SPECIFIED","Ord_5130"
57063,"02-06-2011","MEDIUM","Ord_5131"
57093,"02-05-2012","LOW","Ord_5132"
59329,"04-12-2012","CRITICAL","Ord_5133"
36,"02-11-2011","CRITICAL","Ord_5134"
194,"04-04-2012","MEDIUM","Ord_5135"
384,"02-03-2012","LOW","Ord_5136"
774,"03-12-2011","CRITICAL","Ord_5137"
1027,"02-06-2012","MEDIUM","Ord_5138"
1060,"20-02-2010","MEDIUM","Ord_5139"
1280,"10-01-2010","LOW","Ord_5140"
1764,"24-03-2012","CRITICAL","Ord_5141"
1824,"04-05-2009","CRITICAL","Ord_5142"
2503,"19-06-2010","MEDIUM","Ord_5143"
4069,"12-05-2012","MEDIUM","Ord_5144"
4645,"19-09-2009","CRITICAL","Ord_5145"
5858,"13-07-2012","NOT SPECIFIED","Ord_5146"
6304,"11-08-2011","HIGH","Ord_5147"
6661,"16-04-2010","LOW","Ord_5148"
6757,"01-02-2012","MEDIUM","Ord_5149"
7904,"27-05-2010","LOW","Ord_5150"
7909,"03-01-2009","HIGH","Ord_5151"
8614,"04-06-2009","LOW","Ord_5152"
9249,"19-05-2010","HIGH","Ord_5153"
9639,"05-09-2010","NOT SPECIFIED","Ord_5154"
9696,"19-02-2011","NOT SPECIFIED","Ord_5155"
9888,"12-09-2009","LOW","Ord_5156"
10913,"06-02-2010","LOW","Ord_5157"
10981,"14-05-2010","HIGH","Ord_5158"
12707,"29-05-2010","HIGH","Ord_5159"
13799,"01-12-2010","CRITICAL","Ord_5160"
13959,"04-04-2009","MEDIUM","Ord_5161"
14016,"11-07-2012","LOW","Ord_5162"
14563,"02-12-2011","CRITICAL","Ord_5163"
15428,"09-02-2011","CRITICAL","Ord_5164"
16772,"26-12-2012","HIGH","Ord_5165"
18119,"24-06-2009","LOW","Ord_5166"
18368,"30-11-2012","NOT SPECIFIED","Ord_5167"
19424,"09-04-2011","NOT SPECIFIED","Ord_5168"
19425,"24-09-2012","NOT SPECIFIED","Ord_5169"
19812,"02-04-2010","LOW","Ord_5170"
21510,"08-05-2012","HIGH","Ord_5171"
21763,"28-05-2012","LOW","Ord_5172"
22212,"17-09-2010","MEDIUM","Ord_5173"
23046,"06-10-2010","CRITICAL","Ord_5174"
23172,"24-04-2012","LOW","Ord_5175"
23585,"31-10-2012","CRITICAL","Ord_5176"
23906,"20-09-2010","CRITICAL","Ord_5177"
24583,"09-08-2011","CRITICAL","Ord_5178"
25191,"30-03-2011","MEDIUM","Ord_5179"
25603,"05-03-2011","LOW","Ord_5180"
25861,"07-08-2012","HIGH","Ord_5181"
26979,"28-03-2012","MEDIUM","Ord_5182"
28097,"13-05-2009","MEDIUM","Ord_5183"
28262,"31-12-2010","MEDIUM","Ord_5184"
28519,"22-06-2010","HIGH","Ord_5185"
29187,"31-07-2009","LOW","Ord_5186"
29317,"02-10-2011","NOT SPECIFIED","Ord_5187"
29988,"12-06-2009","HIGH","Ord_5188"
30051,"20-03-2012","NOT SPECIFIED","Ord_5189"
30211,"07-06-2010","MEDIUM","Ord_5190"
30401,"18-10-2012","MEDIUM","Ord_5191"
30757,"26-12-2010","MEDIUM","Ord_5192"
31237,"29-07-2011","NOT SPECIFIED","Ord_5193"
32192,"18-02-2012","NOT SPECIFIED","Ord_5194"
33568,"21-07-2012","MEDIUM","Ord_5195"
33634,"31-08-2010","NOT SPECIFIED","Ord_5196"
33925,"03-05-2011","LOW","Ord_5197"
34338,"30-06-2010","LOW","Ord_5198"
34374,"30-06-2009","LOW","Ord_5199"
34565,"13-07-2009","MEDIUM","Ord_5200"
34948,"12-01-2010","CRITICAL","Ord_5201"
35652,"21-09-2010","LOW","Ord_5202"
36038,"16-08-2012","HIGH","Ord_5203"
36934,"22-12-2009","MEDIUM","Ord_5204"
37542,"20-07-2009","MEDIUM","Ord_5205"
38178,"29-08-2012","MEDIUM","Ord_5206"
38279,"29-04-2012","MEDIUM","Ord_5207"
38787,"05-08-2011","LOW","Ord_5208"
38791,"14-03-2010","LOW","Ord_5209"
38817,"20-05-2012","NOT SPECIFIED","Ord_5210"
38887,"24-10-2009","CRITICAL","Ord_5211"
38914,"30-05-2012","MEDIUM","Ord_5212"
39072,"22-02-2009","HIGH","Ord_5213"
39652,"04-05-2012","LOW","Ord_5214"
39750,"27-03-2009","HIGH","Ord_5215"
40006,"15-06-2009","NOT SPECIFIED","Ord_5216"
40770,"16-04-2011","LOW","Ord_5217"
40933,"27-05-2012","HIGH","Ord_5218"
42370,"21-11-2011","HIGH","Ord_5219"
42436,"09-08-2012","CRITICAL","Ord_5220"
42855,"08-07-2011","NOT SPECIFIED","Ord_5221"
43686,"07-05-2011","MEDIUM","Ord_5222"
44295,"23-01-2010","MEDIUM","Ord_5223"
44869,"22-08-2012","MEDIUM","Ord_5224"
45511,"21-08-2010","LOW","Ord_5225"
46469,"16-08-2009","CRITICAL","Ord_5226"
47207,"18-12-2009","LOW","Ord_5227"
48801,"13-10-2012","HIGH","Ord_5228"
49954,"27-02-2012","CRITICAL","Ord_5229"
50563,"16-07-2011","HIGH","Ord_5230"
50882,"31-08-2010","HIGH","Ord_5231"
51553,"27-11-2011","NOT SPECIFIED","Ord_5232"
52199,"26-01-2011","MEDIUM","Ord_5233"
